"142","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"21","Ekiti/Isin/Irepodun/","AFOLAOGUN EKUNDAYO","ADC","None","57","M","PRIMARY SCHOOL","","",""
"","Oke-Ero","","","","","","CERTIFICATE WASC","","",""
"","","","","","","","B.SC","","",""
"","","","","","","","GEOGRAPHY","","",""
"22","Ekiti/Isin/Irepodun/","AJIBOYE MARIAM","ADP","None","58","F","SSCE","","",""
"","Oke-Ero","","","","","","","","",""
"30","Ifelodun/Offa/Oyun","OLAYONU OLARIN TOPE","A","None","62","M","FSLC GRADE 2","","",""
"","","","","","","","TEACHER’S","","",""
"","","","","","","","CERTIFICATE","","",""
"","","","","","","","BACHELOR OF","","",""
"","","","","","","","SCIENCE EDUCATION","","",""
"31","Ifelodun/Offa/Oyun","SHUAIB TOYIN","AA","None","42","M","F.L.S.C WAEC","","",""
"","","MUHAMMED","","","","","","","",""
"32","Ifelodun/Offa/Oyun","OYEKUNLE-POWER","ADC","None","49","M","FIRST SCHOOL","","",""
"","","STEPHEN GBENGA","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE","","",""
"","","","","","","","SECONDARY","","",""
"","","","","","","","SCHOOL CERTIFICATE","","",""
"","","","","","","","B.E.D","","",""
"33","Ifelodun/Offa/Oyun","JIMOH OLALEKAN","ADP","None","40","M","FSLC SSCE BSC","","",""
"34","Ifelodun/Offa/Oyun","ABIOYE TAJUDEEN","APC","None","55","M","FIRST LEAVING","","",""
"","","OLABISI","","","","","SCHOOL","","",""
"","","","","","","","CERTIFICATE WASC","","",""
"","","","","","","","DEGREE","","",""
"35","Ifelodun/Offa/Oyun","AKANO TOLUWALASE","APM","None","29","F","FIRST SCHOOL","","",""
"","","FUNKE","","","","","LEAVING","","",""
"","","","","","","","CERTIFICATE WAEC","","",""
"","","","","","","","NATIONAL","","",""
"","","","","","","","DIPLOMA","","",""
"36","Ifelodun/Offa/Oyun","GIWA MUIDEEN","LP","None","69","M","FSLC WAEC/GCE","","",""
"","","OLARENWAJU","","","","","","","",""
"37","Ifelodun/Offa/Oyun","JIMOH ABDULFATAH","NNPP","None","49","M","PRIMARY LEAVING","","",""
"","","","","","","","CERTIFICATE WAEC","","",""
"","","","","","","","ND,HND","","",""
"38","Ifelodun/Offa/Oyun","OYELEKE MOHAMMED","PDP","None","59","M","GCE B.Ed, MPA, MBA","","",""
"","","HASSAN","","","","","","","",""
"39","Ifelodun/Offa/Oyun","POPOOLA ADEKEYE","SDP","None","51","M","FLSC GCE NCE","","",""
"","","SAHEED","","","","","","","",""
"40","Ifelodun/Offa/Oyun","ADEPOJU OLUWAFEMI","YPP","None","45","M","FSLC WASSCE","","",""
"","","AYODEJI","","","","","","","",""
"41","","Ifelodun/Offa/Oyun","SALAHUDEEN SAHEED","ZLP","None","43","M","WEST AFRICAN","",""
"","","","OLAYIWOLA","","","","","SCHOOL CERTIFICATE","",""
"42","","Ilorin East/Ilorin South","JOMOH ISMAILA","AA","None","37","M","F.L.S.C WAEC","",""
"","","","OLADIMEJI","","","","","","",""
"43","","Ilorin East/Ilorin South","ABDULLAHI HON BOLA","ADC","None","41","M","","",""
"44","","Ilorin East/Ilorin South","JIMOH IBRAHIM","ADP","None","48","M","FLSC SSCE","",""
"","","","OWOLABI","","","","","","",""
"45","","Ilorin East/Ilorin South","ALUKO AHMED YINKA","APC","None","59","M","FSLC WASC","",""
"","","","","","","","","HND,MBA,MA","",""
"46","","Ilorin East/Ilorin South","OGUNDELE TAYE CALEB","APM","None","32","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","HIGHER","",""
"","","","","","","","","NATIONAL DIPLOMA","",""
"47","","Ilorin East/Ilorin South","ABDULMUIZ UTHMAN","LP","None","36","M","FSLC WAEC/GCE","",""
"48","","Ilorin East/Ilorin South","ALAYA DAUDA ALABA","NNPP","None","53","M","CERTIFICATE WAEC B.A","",""
"","","","","","","","","(EDU) ECONOMICS,","",""
"","","","","","","","","PGD","",""
"","","","","","","","","ECONOMICS, MSc.","",""
"49","","Ilorin East/Ilorin South","ISA  ABDULWAHAB","PDP","None","63","M","FSLC GCE HND","",""
"50","KWARA","Ilorin East/Ilorin South","OLODODO COOK","SDP","None","61","M","FLSC WAEC OND","",""
"","","","ABDULGANIYU SAKA","","","","","","",""
"51","","Ilorin East/Ilorin South","HAMEED SOLIU FUNSHO","ZLP","None","55","M","NABTEB","",""
"52","","Ilorin West/Asa","JIMOH SIKIRU","AA","None","35","M","F.L.S.C WAEC","",""
"53","","Ilorin West/Asa","AYEABEGAN KAYODE","ADC","None","55","M","SCHOOL LEAVING","",""
"","","","ABDUL","","","","","CERTIFICATE WASC","",""
"54","","Ilorin West/Asa","SHAGAYA TOLANI","APC","None","32","M","ATTESTATION LETTER","",""
"","","","","","","","","GCSE/A .LEVEL B.SC/","",""
"","","","","","","","","MASTERS","",""
"55","","Ilorin West/Asa","ADEPOJU YINKA SEGUN","APM","None","38","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SSCE BSC","",""
"56","","Ilorin West/Asa","MAHMMUD WASIU","LP","None","53","M","FSLC WAEC/GCE","",""
"","","","SHERIKI","","","","","","",""
"57","Ilorin West/Asa","SARAKI OPEYEMI","NNPP","None","51","M","CERTIFICATE WAEC BSc,","","",""
"","","MUSTAPHA","","","","","MBA","","",""
"58","Ilorin West/Asa","OBEBE SUNDAY TOPE","NRM","None","37","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WAEC BSc","","",""
"59","Ilorin West/Asa","MOHAMMED IBRAHIM","PDP","None","42","M","FSLC SSCE BSc","","",""
"","","AJIA","","","","","","","",""
"60","Ilorin West/Asa","NURUDEEN ADAMS","PRP","None","41","M","MOUNT CARMEL","","",""
"","","ADELODUN","","","","","L.G.E.A SCHOOL ILORIN","","",""
"","","","","","","","ANSARUL-ISLAM","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"61","Ilorin West/Asa","ADISA ABAYOMI ISMAILA","SDP","None","41","M","FLSC SSCE BSC","","",""
"62","Ilorin West/Asa","ABDULKADIR AMINU N","ZLP","None","43","M","WEST AFRICAN","","",""
"","","","","","","","SCHOOL CERTIFICATE","","",""
"","Lagos State","","","","","","","","",""
"311","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"S/N","STATE","CONSTITUENCY","NAME OF CANDIDATE","PARTY","PWD","AGE","GENDER","QUALIFICATION","REMARKS",""
"1","LAGOS","Agege","MAKINDE OLUWASEUN","A","None","38","M","SSC","",""
"","","","JULIUS","","","","","","",""
"2","","Agege","ADALEKE RAHMAN","ADC","None","48","M","FIRST SCHOOL","",""
"","","","ADEBOLA","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SECONDARY SCHOOL","",""
"","","","","","","","","CERTIFICATE","",""
"3","","Agege","ADENEYI CHALES","ADP","None","57","M","FSLC SSCE NCE","",""
"4","","Agege","HAMEED ADEWALE","APC","None","57","M","FIRST SCHOOL","",""
"","","","WAHEED","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASC MBBS","",""
"5","","Agege","ADENIJI  KAZEEM","NNPP","None","46","M","PRIMARY SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SENIOR SECONDARY","",""
"","","","","","","","","SCHOOL","",""
"6","","Agege","OSOLANA SOLA","PDP","None","53","M","FSLC GCE HND","",""
"7","","Agege","OSUNDOLIRE FRANCIS","SDP","None","43","M","WEAC","",""
"8","","Ajeromi/Ifelodun","OLAGBIYAN VICTORIA","A","None","70","F","SSC","",""
"","","","ABOSEDE","","","","","","",""
"9","","Ajeromi/Ifelodun","JACOB KAYODE","ADC","None","40","M","","",""
"10","","Ajeromi/Ifelodun","KALEJAIYE PAUL","APC","None","62","M","ARMY CHILDREN","",""
"","","","ADEBOYE","","","","","SCHOOL, IBADAN","",""
"","","","","","","","","NAZARETH HIGH","",""
"","","","","","","","","SCHOOL, IMEKO LAGOS","",""
"11","","Ajeromi/Ifelodun","OBAZEE ROLAND","APP","None","57","M","FSLC SSCE","",""
"","","","EVBADOLOYI","","","","","","",""
"12","","Ajeromi/Ifelodun","JIMOH HAMEED","NNPP","None","35","M","SSCE BSC","",""
"","","","OLAREWAJU","","","","","","",""
"13","","Ajeromi/Ifelodun","","PDP","","","","","COURT ORDER",""
"14","","Ajeromi/Ifelodun","SAMPSON AFDEPOJU","SDP","None","40","M","WEAC","",""
"15","","Ajeromi/Ifelodun","ABDULGANIY TAIWO","ZLP","None","38","M","BSC","",""
"","","","OLUWAFISAYO","","","","","","",""
"16","Alimosho","ODUNIYI OLATUNDE","A","None","38","M","SSCE","","",""
"","","MOSES","","","","","","","",""
"17","Alimosho","NELSON OLUSEGUN","ADC","None","44","M","FIRST SCHOOL","","",""
"","","OKIEZE","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"18","Alimosho","ONADEKO BABATUNDE","ADP","None","49","M","FSLC SSCE Diploma","","",""
"","","","","","","","Certificate","","",""
"19","Alimosho","AYUBA GANIYU ADELE","APC","None","57","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WAEC / GCE","","",""
"","","","","","","","BS.c AGRICULTURE","","",""
"20","Alimosho","ADEBOYE OLUSOLA","NNPP","None","36","F","FSLC SSCE","","",""
"","","RACHEAL","","","","","","","",""
"21","Alimosho","OLADEGA MODIU","PDP","None","60","M","FSLC SSCE","","",""
"","","OLALEKAN","","","","","","","",""
"22","Alimosho","OKPARAKU BONIFACE","PRP","None","55","M","FLSC SSCE","","",""
"","","CHUKWUDI","","","","","","","",""
"23","Alimosho","ADEBAYO OLUBUKOLA","SDP","None","39","F","WEAC","","",""
"24","Alimosho","SALAKO IFEOLUWA","YPP","None","42","M","FSLC SSCE","","",""
"25","Alimosho","HASSAN RAHMAN","ZLP","None","42","M","SSCE","","",""
"","","ADEYEMI","","","","","","","",""
"26","Amuwo-Odofin","IJAOGBOMO  ADEWOLE","ADC","None","56","M","FIRST SCHOOL","","",""
"","","JOSEPH","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"27","Amuwo-Odofin","SANUSI OLANREWAJU","APC","None","39","M","FIRST SCHOOL","","",""
"","","ISMAIL ADEDIMEJI","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","HIGH SCHOOL","","",""
"","","","","","","","DIPLOMA BS.c & MBA","","",""
"28","Amuwo-Odofin","EZEMEGWALU","APGA","None","58","M","PIONEER PRIMARY","","",""
"","","PETER DEMAIN","","","","","SCHOOL, ONITSHA","","",""
"","","KANAYOCHUKWU","","","","","AGUATA HIGH SCHOOL,","","",""
"","","","","","","","ANAMBRA MBA","","",""
"29","Amuwo-Odofin","GODWIN OLAIDE","APP","None","42","F","FSLC SSCE","","",""
"30","Amuwo-Odofin","AYISATU OYEKUNLE","NNPP","None","42","F","","","",""
"31","Amuwo-Odofin","EGOH  EMMANUEL","PDP","None","66","M","WASC MBA","","",""
"","","AJOKPOGHENE","","","","","","","",""
"32","Amuwo-Odofin","YAQUB AZEEZ","SDP","None","43","M","WEAC","","",""
"33","Amuwo-Odofin","UZOGARAH ATHANASIUS","ZLP","None","43","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SENIOR SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"","","","","","","","BACHELOR OF","","",""
"34","Apapa","MICHAEL AGBLO KPODO","A","None","46","M","SSCE","","",""
"35","Apapa","NWAFOR CHINONSO","ADC","None","49","M","","","",""
"36","Apapa","ADEDAYO ADESOLA","APC","None","67","M","FIRST SCHOOL","","",""
"","","SAMUEL OLUMUYIWA","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASC MBBS","","",""
"37","Apapa","MOHAMMED  TALBA","NNPP","None","43","M","PRIMARY SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SENIOR SECONDARY","","",""
"","","","","","","","SCHOOL","","",""
"38","Apapa","SALAU OLASUNKANMI","PDP","None","50","M","GCE B.Ed","","",""
"","","HAKEEM","","","","","","","",""
"39","Apapa","SALAMI OLAWALA","SDP","None","42","M","WEAC","","",""
"40","Badagry","KOJOH MEDEYONMI","A","None","29","F","SSC","","",""
"","","BOSE","","","","","","","",""
"41","Badagry","UKOH  CHARLES CHIKWE","ADC","None","63","M","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"42","Badagry","WHINGAN SESI OLUSEUN APC","","None","36","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","“O” LEVEL WAEC","","",""
"","","","","","","","BS.c MASS","","",""
"","","","","","","","COMMUNICATION","","",""
"43","Badagry","SULAIMON RAZAK","NNPP","None","52","M","FSLC SSCE","","",""
"44","Badagry","LEBILE PRECIOUS","PDP","None","44","M","FSLC SSCE NCE","","",""
"","","ADEKUNLE","","","","","","","",""
"45","Badagry","ABIORO FADEYI","SDP","None","39","M","WEAC","","",""
"46","Badagry","ADEBOLA LOOKMAN","ZLP","None","51","M","WAEC","","",""
"","","ADEBAYO","","","","","","","",""
"47","Epe","OJAIDEH UFOMA","A","None","41","M","SSC","","",""
"","","LAWRENCE","","","","","","","",""
"48","Epe","OLADIMEJI ADEMOLA","ADC","None","42","M","FIRST SCHOOL","","",""
"","","GAFAR","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"49","Epe","OWODUNNI AZEEZ","ADP","None","39","M","FSLC SSCE","","",""
"50","Epe","RAJI TASIR OLAWALE","APC","None","66","M","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASC BS.c","","",""
"51","Epe","OGUNBAJO ADELEKE","NNPP","None","44","M","SSCE","","",""
"52","Epe","BALOGUN NAHEEM ABI","PDP","None","61","M","FSLC HSC","","",""
"53","Eti-Osa","OLADEHIN OLUFEMI","ADC","None","48","M","FIRST SCHOOL","","",""
"","","DAVID","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"54","Eti-Osa","OBANIKORO IBRAHIM","APC","None","41","M","FIRST SCHOOL","","",""
"","","BABAJIDE","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","WASSC BA","","",""
"55","Eti-Osa","AZEEZ KABIRAT","NNPP","None","34","F","SSCE","","",""
"56","Eti-Osa","WELLINGTON","PDP","None","41","M","FSLC SSCE","","",""
"","","OLUBANKOLE","","","","","","","",""
"57","Eti-Osa","OLASUNKANMI OLALADE","SDP","None","33","M","WEAC","","",""
"58","Ibeju Lekki","DISU YETUNDE","ADC","None","46","F","FIRST SCHOOL","","",""
"","","","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"59","Ibeju Lekki","BALOGUN ADEBAYO","APC","None","54","M","WASC BS.c","","",""
"","","OLUSEGUN","","","","","","","",""
"60","Ibeju Lekki","SUBUHANALLAHI","NNPP","None","54","M","SSCE","","",""
"","","OLAYINKA AYINLA","","","","","","","",""
"61","Ibeju Lekki","OLAYINKA SAIDU","PDP","None","55","M","FSLC GCE","","",""
"62","Ibeju Lekki","BASHIRU  MOYINDUWA","SDP","None","34","M","WEAC","","",""
"63","Ibeju Lekki","SHOTONWA  KAYEEM","ZLP","None","39","M","FIRST SCHOOL","","",""
"","","ADEBAYO","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","NCE","","",""
"64","Ifako/Ijaiye","ADEBAYO MICHAEL","A","None","65","M","SSC ADVANCE","","",""
"","","AKANBI","","","","","DIPLOMA (PUBLIC","","",""
"","","","","","","","ADMINISTRATION)","","",""
"65","Ifako/Ijaiye","CHRISTOPHER O .","ADC","None","56","M","FSLC  SECONDARY","","",""
"","","CHRISTOPHER","","","","","SCHOOL CERTIFICATE","","",""
"66","Ifako/Ijaiye","OLABINJO BENJAMIN","APC","None","63","M","WASSC BS.c","","",""
"","","ADEYEMI","","","","","INDUSTRIAL AND","","",""
"","","","","","","","LABOUR RELATION","","",""
"67","Ifako/Ijaiye","ADEBANJO ADEKUNLE","NNPP","None","48","M","PRIMARY SCHOOL","","",""
"","","JOSHUA","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SENIOR SECONDARY","","",""
"","","","","","","","SCHOOL","","",""
"68","Ifako/Ijaiye","MOHAMMED O.","PDP","None","50","F","FSLC WAEC-GCE","","",""
"","","FATEEMA","","","","","","","",""
"69","Ifako/Ijaiye","LAWAL RILWAN AYOOLA","PRP","None","48","M","PRIMARY 6 LEAVING","","",""
"","","","","","","","CERTIFICATE SSCE MSC.","","",""
"","","","","","","","GLOBAL MANAGEMENT","","",""
"70","Ifako/Ijaiye","AKINOLA AKINWALE","SDP","None","35","M","WEAC","","",""
"71","Ifako/Ijaiye","BURAIMOH PETER","YPP","None","27","M","FSLC SSCE BSC","","",""
"","","FOLAJIMI","","","","","","","",""
"72","Ifako/Ijaiye","ADENIPEBI ADELANI","ZLP","None","36","M","WAEC","","",""
"73","Ikeja","BALOGUN FATAI","A","None","27","M","SSC BACHELOR OF","","",""
"","","DAMILOLA","","","","","SCIENCE (BUSINESS","","",""
"","","","","","","","ADMINISTRATION)","","",""
"74","Ikeja","DURU FESTUS","ADC","None","45","M","SECONDARY SCHOOL","","",""
"","","UCHECHUKWU","","","","","CERTIFICATE POST","","",""
"","","","","","","","GRADUATE DIPLOMA","","",""
"75","Ikeja","FALEKE JAMES ABIODUN","APC","None","62","M","GCE CIPS, HND, MBA","","",""
"76","Ikeja","TAKOBI ESTHER","NNPP","None","61","F","GRADE 2","","",""
"77","Ikeja","ADEWALE GBENGA","PDP","None","35","M","FSLC WASC ND","","",""
"","","OYENIYI","","","","","","","",""
"78","Ikeja","AKINBODE MAYOWA","SDP","None","38","M","WEAC","","",""
"79","Ikorodu","ITODO OJONUGWA","A","None","25","M","SSC","","",""
"","","PETER","","","","","","","",""
"80","Ikorodu","BABASOLA BABATOMIWA","ADC","None","40","M","FIRST SCHOOL","","",""
"","","PHILIP","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"81","Ikorodu","OGUNTOLA AYODELE","ADP","None","63","M","FSLC GCE/WAEC","","",""
"","","","","","","","PGDE`","","",""
"82","Ikorodu","BENSON BABAJIMI","APC","None","50","M","FIRST SCHOOL","","",""
"","","ADEGOKE","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","GCE LLB, LLM","","",""
"83","Ikorodu","JUNAID MUYIDEEN","NNPP","None","70","M","PRIMARY SCHOOL","","",""
"","","OLASUNKANMI","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SENIOR SECONDARY","","",""
"","","","","","","","SCHOOL","","",""
"84","Ikorodu","ABDULKAREEM","PDP","","","","","COURT ORDER","",""
"","","OLUGBENGA SHITTU","","","","","","","",""
"85","Ikorodu","DOLAPO KUKU","SDP","None","48","M","WAEC","","",""
"86","Ikorodu","ADENIPEBI ABOSEDE","ZLP","None","40","F","FSLC  WAEC B.S","","",""
"","","OYEBUKOLA","","","","","","","",""
"87","Kosofe","JIMOH OMOTOKE GRACE","A","None","34","F","SSC NATIONAL","","",""
"","","","","","","","DIPLOMA","","",""
"88","Kosofe","ADEYEMI  JUSTIN","ADC","None","43","M","","","",""
"89","Kosofe","OGBARA ADETOLA","APC","None","50","F","FED. HOME SCIENCE","","",""
"","","KAFILAT","","","","","IKOYI FED. GOV’T GIRL","","",""
"","","","","","","","COLLEGE LANGTANG","","",""
"","","","","","","","UNIVERSITY OF","","",""
"90","Kosofe","ABDULWAHEED","NNPP","None","44","M","PRIMARY SCHOOL","","",""
"","","OMOTAYO ADUNUGA","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SSCE HND","","",""
"91","Kosofe","ADEPEGBA FLORENCE","PDP","None","46","F","NECO","","",""
"","","BODUNRINSOLA","","","","","","","",""
"92","Kosofe","OGUNDIJI MARY","SDP","None","35","F","WEAC","","",""
"93","Lagos Island I","OLATUNBOSO","ADC","None","52","M","","","",""
"","","OLAREWAJU","","","","","","","",""
"94","Lagos Island I","BADRU ENITAN AKANNI","APC","None","67","M","FSLC WASC PhD PUBLIC","","",""
"","","DOLAPO","","","","","ADMIN","","",""
"95","Lagos Island I","ADEBANJO SEMIU","APP","None","39","M","FSLC SSCE","","",""
"96","Lagos Island I","LABISI  LOOKMAN","NNPP","None","58","M","PRIMARY SCHOOL","","",""
"","","LASUNKANMI","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SENIOR SECONDARY","","",""
"","","","","","","","SCHOOL","","",""
"97","Lagos Island I","IJAOLA OLAWALE","PDP","None","52","M","FSLC SSCE","","",""
"","","NURUDEEN","","","","","","","",""
"98","Lagos Island I","KABIRU ONIRU","SDP","None","41","M","WEAC","","",""
"99","Lagos Island II","OLADIPO BABATUNDE","ADC","None","38","M","FIRST SCHOOL","","",""
"","","DANIEL","","","","","LEAVING CERTIFICATE","","",""
"","","","","","","","SECONDARY SCHOOL","","",""
"","","","","","","","CERTIFICATE","","",""
"100","Lagos Island II","AKIOLU MOSHOOD","APC","None","41","M","ST. MARY’S PRIVATE","","",""
"","","KAYODE","","","","","SCH. AJELE, LAGOS","","",""
"","","","","","","","KINGS COLLEGE LAGOS","","",""
"","","","","","","","UNIVERSITY","","",""
"101","Lagos Island II","AKINLABI ISMAIL","NNPP","None","43","M","FSLC","","",""
"102","Lagos Island II","FASHINA ADESOJI RABIU","PDP","None","53","M","FSLC GCE","","",""
"103","Lagos Island II","DAVID","SDP","None","39","M","WEAC","","",""
"","","OLUWAFUNMILAYO","","","","","","","",""
"104","Lagos Mainland","ADEBAYO ADEFOLUSO","A","None","37","F","SSC","","",""
"","","OPEYEMI","","","","","","","",""
"105","Lagos Mainland","OGUNBIYI I. CHARLES","ADC","None","45","M","","","",""
"106","LAGOS","Lagos Mainland","OSHUN MOSHOOD","APC","None","53","M","FIRST SCHOOL","",""
"","","","OLANREWAJU","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","WASCE BA","",""
"","","","","","","","","(COMBINED)","",""
"107","","Lagos Mainland","SUNDAY UDUNAYO","NNPP","None","35","M","SSCE BSC","",""
"","","","TEWOGBADE","","","","","","",""
"108","","Lagos Mainland","GBAYI SEGUN STEPHEN","PDP","None","44","M","FSLC SSCE B.Sc","",""
"109","","Lagos Mainland","OLADUTI OLUSEGUN","SDP","None","50","M","WEAC","",""
"110","","Lagos Mainland","MAYOWA OLANIYI TOSIN","ZLP","None","34","M","WAEC","",""
"111","","Mushin I","OGUNMOYIN DEJI","A","None","53","M","FSLC SSC DIPLOMA","",""
"","","","ABIODUN","","","","","","",""
"112","","Mushin I","AKIFENWA BOLAJI","ADC","None","34","M","FIRST SCHOOL","",""
"","","","LAWRENCE","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","SECONDARY SCHOOL","",""
"","","","","","","","","CERTIFICATE","",""
"113","","Mushin I","ALLI ADEYEMI TAOFIK","APC","None","57","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING CERTIFICATE","",""
"","","","","","","","","GCE MASTER OF","",""
